,78,100,141,143,144,211,221,227,234,303,304,306,314,332,380,412,458,465,467,520,526,527,540,543,728,739,746,790,819,820,821,831,869,871,884,892,1059,1078,1079,1136,1144,1145,1148,1198,1237,1238,1288,1291,1293,1300,1335,1336,1338,1350,1351,1382,1401,1472,1507,1537,1580,1581,1586,1618,1691,1697,1698,1700,1702,1705,1738,1762,1789,1825,1839,1849,1862,1863,1895,6668,7053,7054,7273,7713,7714
303,182323.9978,207515.4875,279320.2797,282882.3337,478331.0642,167551.0888,48630.21645,477163.7425,492041.1237,0,153329.2979,169364.3791,478704.7355,55935.69325,178243.989,62552.62198,323142.5086,284494.0197,288934.618,473663.8763,471362.441,467218.0245,477557.7005,469831.9253,317247.9525,298149.179,54118.63177,204587.8767,327358.8651,304148.7624,302837.9364,346692.5858,330040.0984,164665.7498,568636.8416,345736.3203,275948.0476,572790.2066,574078.1184,223865.6093,309782.2943,288436.8521,482923.2005,332008.5795,479657.8897,482126.1949,342630.5032,477446.0889,346423.1272,218014.1664,318517.9027,320856.5715,485574.5691,348498.0215,336567.9414,342843.1369,170693.303,474020.2738,485971.3061,480521.3737,565465.788,208754.7056,269084.323,275441.5253,592379.6046,41817.41382,46141.70429,551987.1971,590284.7993,544534.548,542793.6311,544043.8837,542275.3744,269066.2981,268127.2439,551292.0063,570868.1486,571672.5304,599070.985,476771.3586,376361.806,373120.4801,267013.344,585155.6655,581444.5616
304,34154.72581,59346.21554,137463.5428,141025.5969,336474.3274,24083.45955,136905.044,532771.36,529864.2739,153329.2979,0,25896.74978,534312.3529,144210.5208,30074.71697,150827.4495,181285.7718,142637.2829,147077.8811,529271.4937,526970.0584,522825.6419,533165.3179,525439.5428,175391.2156,156292.4421,142393.4593,56418.60467,185502.1283,162292.0255,160981.1995,204835.8489,188183.3615,21128.26634,426780.1047,203879.5835,134091.3107,459095.0815,457527.7532,75696.33731,167925.5574,146580.1152,538530.818,190151.8426,337801.1528,340269.458,200773.7663,533053.7063,204566.3904,69844.89437,176661.1659,178999.8346,343717.8322,206641.2847,194711.2045,200986.4,27225.67374,529627.8912,535094.5746,536128.9912,423609.0511,64325.52098,127227.5862,133584.7885,450522.8677,111721.4465,107187.5936,504399.8739,448428.0625,496947.2248,495206.3079,496456.5605,494688.0512,127209.5613,126270.5071,503704.6831,461017.1396,459933.3412,457214.2481,532378.9761,234505.0691,231263.7432,125156.6071,443298.9287,439587.8248
306,31860.88129,45734.25305,112125.6261,115687.6801,311136.4107,1813.290235,152940.1251,518139.2673,504526.3571,169364.3791,25896.74978,0,517023.2286,160245.602,24062.65178,166862.5307,155947.8551,117299.3661,121739.9644,530039.9887,527738.5534,522616.179,533933.8129,525858.7671,150053.2989,130954.5254,158428.5405,42806.64218,160164.2116,136954.1088,135643.2828,179497.9322,162845.4448,6310.748603,401442.188,178541.6668,108753.394,433757.1648,432189.8365,59066.34808,142587.6407,121242.1985,523898.7253,164813.9259,312463.2361,314931.5413,175435.8496,533822.2013,179228.4737,53214.90514,151323.2492,153661.9179,318379.9155,181303.368,169373.2878,175648.4833,2237.027698,530396.3862,509756.6579,536897.4861,398271.1344,41560.05206,101889.6695,108246.8718,425184.951,127756.5277,123222.6748,479061.9571,423090.1457,471609.3081,469868.3912,471118.6438,469350.1345,101871.6446,100932.5903,478366.7664,435679.2229,434595.4245,431876.3314,534675.0467,209167.1524,205925.8265,99818.69041,417961.012,414249.908
314,512905.5782,485049.9551,427635.4336,411515.8668,224858.3754,518626.9564,458921.1725,3626.58047,13336.38817,478704.7355,534312.3529,517023.2286,0,466226.6494,517961.0308,472843.5781,405883.5109,405657.7026,406792.4687,27501.80818,25200.37286,20077.99854,31395.6324,23320.58659,411074.4773,411372.2458,464409.5879,487766.7415,402085.0171,401718.5328,429947.2401,342715.1219,402817.862,522775.1441,477928.3778,341069.9561,442854.8725,114508.1206,115796.0323,469538.083,415791.0328,410277.2399,8054.182185,359495.1679,226185.2009,228653.5061,342845.5948,31284.0208,337794.7549,474898.0228,384650.248,386988.9167,232101.8803,346025.4656,352840.6027,346989.1597,515276.0212,27858.20567,7266.57066,34359.30566,474757.3241,479859.8252,434594.0653,441579.9548,501671.1408,450728.0752,446822.9095,93705.11101,499576.3355,86252.46196,84511.54506,85761.79768,83993.28837,432741.9903,433453.8225,93009.92021,112586.0625,113390.4444,508362.5212,32136.86624,309681.9599,312221.7995,432471.6677,494447.2017,490736.0978
332,173205.2207,198396.7104,270201.5026,273763.5566,469212.2871,158432.3117,7305.476808,464685.6564,479563.0375,55935.69325,144210.5208,160245.602,466226.6494,0,169125.2118,8996.176336,314023.7315,275375.2426,279815.8409,461185.7901,458884.3548,454739.9384,465079.6144,457353.8392,308129.1754,289030.4019,1817.061482,195469.0995,318240.088,295029.9853,293719.1592,337573.8086,320921.3213,155546.9726,559518.0645,336617.5432,266829.2704,560312.1205,561600.0323,214746.8322,300663.5172,279318.075,470445.1144,322889.8024,470539.1126,473007.4178,333511.726,464968.0028,337304.3501,208895.3892,309399.1256,311737.7943,476455.7919,339379.2444,327449.1642,333724.3598,161574.5259,461542.1876,473493.22,468043.2876,556347.0108,199635.9285,259965.5459,266322.7482,583260.8275,33331.11027,37022.92717,539509.1109,581166.0222,532056.4619,530315.545,531565.7976,529797.2883,259947.521,259008.4668,538813.9201,558390.0624,559194.4443,589952.2079,464293.2725,367243.0289,364001.7029,257894.5669,576036.8884,572325.7845
380,9048.076534,33121.90013,113063.4283,116625.4823,312074.2129,25666.37961,161819.735,519077.0695,505464.1593,178243.989,30074.71697,24062.65178,517961.0308,169125.2118,0,175742.1406,156885.6573,118237.1683,122677.7666,530977.7909,528676.3555,523553.9812,534871.6151,526796.5693,150991.1011,131892.3276,167308.1504,30194.28926,161102.0138,137891.911,136581.085,180435.7344,163783.247,29814.56731,402379.9902,179479.469,109691.1962,434694.967,433127.6387,49472.02189,143525.4429,122180.0007,524836.5275,165751.7281,313401.0383,315869.3435,176373.6518,534760.0035,180166.2759,43620.57895,152261.0514,154599.7201,319317.7177,182241.1702,170311.09,176586.2855,22315.44443,531334.1884,510694.4601,537835.2883,399208.9366,38101.20557,102827.4717,109184.674,426122.7532,136636.1375,132102.2847,479999.7593,424027.9479,472547.1103,470806.1934,472056.446,470287.9367,102809.4468,101870.3925,479304.5685,436617.0251,435533.2267,432814.1336,535612.8489,210104.9546,206863.6287,100756.4926,418898.8142,415187.7102
412,179822.1494,205013.6391,276818.4313,280380.4853,475829.2158,165049.2404,13922.40553,471302.5851,486179.9662,62552.62198,150827.4495,166862.5307,472843.5781,8996.176336,175742.1406,0,320640.6602,281992.1713,286432.7696,467802.7189,465501.2835,461356.8671,471696.5431,463970.7679,314746.1041,295647.3306,9481.802212,202086.0283,324857.0167,301646.914,300336.088,344190.7374,327538.25,162163.9014,566134.9932,343234.4719,273446.1992,566929.0492,568216.961,221363.7609,307280.4459,285935.0037,477062.0431,329506.7311,477156.0413,479624.3465,340128.6548,471584.9315,343921.2788,215512.318,316016.0544,318354.7231,483072.7207,345996.1731,334066.093,340341.2885,168191.4546,468159.1164,480110.1487,474660.2163,562963.9396,206252.8572,266582.4746,272939.6769,589877.7562,39948.03899,43639.8559,546126.0397,587782.9509,538673.3906,536932.4737,538182.7263,536414.217,266564.4498,265625.3955,545430.8489,565006.9912,565811.373,596569.1366,470910.2012,373859.9576,370618.6317,264511.4956,582653.8171,578942.7132
458,151830.2047,123974.5817,52204.40001,41940.01964,199996.693,157551.5829,306718.2547,406999.5497,393386.6395,323142.5086,181285.7718,155947.8551,405883.5109,314023.7315,156885.6573,320640.6602,0,41718.30964,35606.64607,418900.271,416598.8357,411476.4614,422794.0953,414719.0495,6593.938903,25202.05569,312206.67,126691.368,5619.329053,26115.94814,27434.39725,66959.44908,8300.562314,161699.7706,288763.9966,66003.18365,55150.79112,322617.4472,321050.1189,108462.7095,14472.86225,35405.03932,412759.0077,49620.9857,201323.5185,203791.8237,63389.29035,422682.4837,68088.75603,113822.6493,21652.38774,19593.13556,207240.1979,68625.17658,56345.82574,62970.29192,154200.6477,419256.6685,398616.9403,425757.7685,285592.943,118784.4517,59163.03172,54263.57619,312506.7596,281534.6572,277000.8043,367922.2395,310411.9544,360469.5905,358728.6736,359978.9262,358210.4169,57983.04387,58022.78891,367227.0487,324539.5052,323455.7068,319198.14,423535.3291,98027.4348,94786.10887,57040.63405,305282.8206,301571.7167
465,113181.7158,85326.09273,23943.74372,6695.572361,199770.8847,118903.094,268069.7658,406773.7413,393160.8312,284494.0197,142637.2829,117299.3661,405657.7026,275375.2426,118237.1683,281992.1713,41718.30964,0,6601.478879,418674.4627,416373.0274,411250.6531,422568.2869,414493.2411,35823.75349,16724.97997,273558.1811,88042.87908,45934.66613,20563.26712,40837.80335,67014.74011,48615.89939,123051.2817,288819.2876,66058.47468,39163.18263,322391.6388,320824.3105,69814.22057,28358.09527,9241.294345,412533.1994,49746.13087,201097.7102,203566.0154,62952.65751,422456.6753,67862.94771,75174.16033,35626.76695,37965.43566,207014.3896,68680.46762,56401.11678,63025.58296,115552.1588,419030.8602,398391.1319,425531.9602,285648.234,80135.96277,30902.37544,37888.26492,312562.0507,242886.1683,238352.3154,367696.4312,310467.2454,360243.7821,358502.8652,359753.1179,357984.6086,28061.82485,28930.18354,367001.2404,324313.6969,323229.8985,319253.4311,423309.5208,97801.62648,94560.30055,28779.97776,305338.1116,301627.0077
467,117622.3141,89766.69101,20842.96495,9948.224627,200905.6508,123343.6923,272510.3641,407908.5074,394295.5973,288934.618,147077.8811,121739.9644,406792.4687,279815.8409,122677.7666,286432.7696,35606.64607,6601.478879,0,419809.2288,417507.7935,412385.4191,423703.053,415628.0072,29712.08992,10613.31641,277998.7794,92483.47736,39823.00256,17506.78516,34726.13978,68149.50618,42504.23582,127491.88,289954.0537,67193.24075,36062.40386,323526.4049,321959.0766,74254.81885,22246.43171,3484.771189,413667.9654,50811.04281,202232.4762,204700.7815,64087.42358,423591.4414,68997.71378,79614.75862,32570.28499,34908.9537,208149.1556,69815.23369,57535.88285,64160.34903,119992.7571,420165.6263,399525.898,426666.7263,286783.0001,84576.56105,27801.59667,34787.48615,313696.8167,247326.7666,242792.9137,368831.1973,311602.0115,361378.5482,359637.6313,360887.8839,359119.3746,26621.60881,26661.35386,368136.0065,325448.463,324364.6646,320388.1971,424444.2869,98936.39255,95695.06662,25679.19899,306472.8777,302761.7738
